date,media_buyer,region,team,ad_spend_usd,result_count,lead_count,platform,cost_per_lead,cost_per_result
2025-08-08,HW,意大利,ZZ,354.76,24.0,1.0,,354.76,354.76
2025-08-08,YJ,DE,ZZ,9.9,2.0,2.0,,4.95,4.95
2025-08-08,SG,IN,ZZ,260.02,52.0,21.0,,12.38190476,12.38190476
2025-08-09,SG,IN,ZZ,2411.4,574.0,193.0,,12.49430052,12.49430052
2025-08-09,HW,意大利,ZZ,370.93,24.0,3.0,,123.6433333,123.6433333
2025-08-10,SG,IN,ZZ,2486.38,593.0,172.0,,14.45569767,14.45569767
2025-08-10,HW,意大利,ZZ,208.73,20.0,5.0,,41.746,41.746
2025-08-10,YJ,DE,ZZ,52.82,0.0,1.0,,52.82,52.82
2025-08-11,HW,意大利,ZZ,308.61,16.0,4.0,,77.1525,77.1525
2025-08-11,SG,IN,ZZ,1417.76,264.0,68.0,,20.84941176,20.84941176
2025-08-11,YJ,意大利,ZZ,107.04,2.0,1.0,,107.04,107.04
2025-08-11,YJ,DE,ZZ,471.81,0.0,0.0,,,
2025-08-12,HW,意大利,ZZ,375.85,25.0,6.0,,62.64166667,62.64166667
2025-08-11,YK,DE,ZZ,629.74,20.0,3.0,,209.9133333,209.9133333
2025-08-12,YJ,意大利,ZZ,359.07,11.0,0.0,,,
2025-08-13,HW,意大利,ZZ,538.78,45.0,5.0,,107.756,107.756
2025-08-13,YJ,意大利,ZZ,462.8,30.0,3.0,,154.2666667,154.2666667
2025-08-14,HW,意大利,ZZ,400.92,32.0,0.0,,,
2025-08-14,MY,IN,ZZ,1694.27,291.0,62.0,,27.32693548,27.32693548
2025-08-14,ZJ,IN,ZZ,67.08,30.0,7.0,,9.582857143,9.582857143
2025-08-14,YK,DE,ZZ,109.04,5.0,2.0,,54.52,54.52
2025-08-14,YJ,意大利,ZZ,647.22,41.0,9.0,,71.91333333,71.91333333
2025-08-15,MY,IN,ZZ,1005.46,188.0,33.0,,30.46848485,30.46848485
2025-08-15,HW,意大利,ZZ,694.88,41.0,6.0,,115.8133333,115.8133333
2025-08-15,YK,DE,ZZ,250.63,10.0,5.0,,50.126,50.126
2025-08-16,HW,意大利,ZZ,395.11,27.0,4.0,,98.7775,98.7775
2025-08-17,HW,意大利,ZZ,396.77,43.0,9.0,,44.08555556,44.08555556
2025-08-17,YJ,意大利,ZZ,194.09,6.0,1.0,,194.09,194.09
2025-08-18,SG,IN,ZZ,167.64,43.0,18.0,,9.313333333,9.313333333
2025-08-18,HW,意大利,ZZ,498.58,43.0,6.0,,83.09666667,83.09666667
2025-08-18,YJ,意大利,ZZ,539.9,38.0,6.0,,89.98333333,89.98333333
2025-08-18,YK,DE,ZZ,1068.81,54.0,12.0,,89.0675,89.0675
2025-08-19,SG,IN,ZZ,1785.41,394.0,90.0,,19.83788889,19.83788889
2025-08-19,HW,意大利,ZZ,316.8,24.0,3.5,,90.51428571,90.51428571
2025-08-19,YK,DE,ZZ,806.42,46.0,4.0,,201.605,201.605
2025-08-19,YJ,意大利,ZZ,428.94,33.0,3.5,,122.5542857,122.5542857
2025-08-20,MY,IN,ZZ,2523.64,391.0,149.0,,16.93718121,16.93718121
2025-08-20,SG,IN,ZZ,683.07,138.0,37.0,,18.46135135,18.46135135
2025-08-20,MY,意大利,ZZ,99.64,2.0,1.0,,99.64,99.64
2025-08-20,HW,意大利,ZZ,480.34,36.0,7.0,,68.62,68.62
2025-08-20,YJ,意大利,ZZ,676.35,55.0,6.5,,104.0538462,104.0538462
2025-08-21,MY,IN,ZZ,2044.98,345.0,126.0,,16.23,16.23
2025-08-21,HW,意大利,ZZ,490.59,24.0,2.0,,245.295,245.295
2025-08-21,YJ,DE,ZZ,73.4,5.0,0.0,,,
2025-08-21,SG,IN,ZZ,1295.61,273.0,60.0,,21.5935,21.5935
2025-08-21,YK,DE,ZZ,2111.24,84.0,12.0,,175.9366667,175.9366667
2025-08-21,YJ,意大利,ZZ,570.02,46.0,6.5,,87.69538462,87.69538462
2025-08-22,MY,IN,ZZ,1395.12,202.0,82.0,,17.01365854,17.01365854
2025-08-22,SG,IN,ZZ,763.5,162.0,42.0,,18.17857143,18.17857143
2025-08-22,HW,意大利,ZZ,106.69,9.0,0.0,,,
2025-08-22,YJ,意大利,ZZ,273.86,23.0,3.0,,91.28666667,91.28666667
2025-08-23,SG,IN,ZZ,931.87,193.0,25.0,,37.2748,37.2748
2025-08-23,MY,IN,ZZ,3951.86,686.0,264.0,,14.96916667,14.96916667
2025-08-23,HW,意大利,ZZ,378.8,21.0,2.0,,189.4,189.4
2025-08-23,YJ,意大利,ZZ,275.55,19.0,2.0,,137.775,137.775
2025-08-24,MY,IN,ZZ,3462.51,505.0,188.0,,18.41760638,18.41760638
2025-08-24,SG,IN,ZZ,382.91,87.0,8.0,,47.86375,47.86375
2025-08-24,YK,DE,ZZ,310.06,0.0,0.0,,,
2025-08-25,SG,MY,ZZ,54.91,2.0,0.0,,,
2025-08-25,SG,IN,ZZ,8.95,4.0,3.0,,2.983333333,2.983333333
2025-08-25,MY,IN,ZZ,2942.54,478.0,189.0,,15.56899471,15.56899471
2025-08-25,HW,意大利,ZZ,65.95,9.0,0.0,,,
2025-08-25,YJ,意大利,ZZ,55.96,6.0,0.0,,,
2025-08-25,YK,DE,ZZ,284.15,10.0,2.0,,142.075,142.075
2025-08-26,MY,IN,ZZ,2430.77,437.0,169.0,,14.38325444,14.38325444
2025-08-26,HY,IN,ZZ,275.83,57.0,38.0,,7.258684211,7.258684211
2025-08-26,HW,意大利,ZZ,94.49,9.0,1.0,,94.49,94.49
2025-08-26,SG,IN,ZZ,205.67,53.0,19.0,,10.82473684,10.82473684
2025-08-27,HW,意大利,ZZ,361.82,0.0,0.0,,,
2025-08-27,YJ,意大利,ZZ,159.74,6.0,0.0,,,
2025-08-28,HY,IN,ZZ,73.57,4.0,2.0,,36.785,36.785
2025-08-28,MY,IN,ZZ,745.25,95.0,24.0,,31.05208333,31.05208333
2025-08-28,SG,IN,ZZ,232.23,25.0,7.0,,33.17571429,33.17571429
2025-08-28,YJ,意大利,ZZ,63.24,5.0,0.5,,126.48,126.48
2025-08-28,HW,意大利,ZZ,40.61,31.0,3.0,,13.53666667,13.53666667
2025-08-28,YK,DE,ZZ,57.3,2.0,0.0,,,
2025-08-29,SG,IN,ZZ,204.69,40.0,13.0,,15.74538462,15.74538462
2025-08-29,MY,IN,ZZ,1390.78,220.0,68.0,,20.45264706,20.45264706
2025-08-29,YK,西班牙,ZZ,37.02,3.0,2.0,,18.51,18.51
2025-08-29,YK,DE,ZZ,125.92,3.0,0.0,,,
2025-08-29,HW,意大利,ZZ,263.53,0.0,0.0,,,
2025-08-30,HY,IN,ZZ,296.53,33.0,13.0,,22.81,22.81
2025-08-03,HY,IN,ZZ,0.0,0.0,66.0,,0.0,0.0
2025-08-30,YJ,意大利,ZZ,212.55,2.0,0.0,,,
2025-08-30,HW,意大利,ZZ,411.05,48.0,3.0,,137.0166667,137.0166667
2025-08-30,MY,IN,ZZ,2251.24,292.0,138.0,,16.31333333,16.31333333
2025-08-31,HW,意大利,ZZ,87.15,24.0,1.0,,87.15,87.15
2025-08-31,YK,DE,ZZ,419.52,2.0,0.0,,,
2025-08-31,YJ,意大利,ZZ,105.21,0.0,0.0,,,
2025-08-30,SG,IN,ZZ,358.46,57.0,12.0,,29.87166667,29.87166667
2025-08-31,ZJ,IN,ZZ,924.02,58.0,34.0,,27.17705882,27.17705882
2025-08-31,MY,IN,ZZ,1185.36,152.0,29.0,,40.87448276,40.87448276
2025-09-01,YK,西班牙,ZZ,566.67,34.0,11.0,,51.51545455,51.51545455
2025-09-01,MY,IN,ZZ,578.78,74.0,12.0,,48.23166667,48.23166667
2025-09-01,HY,IN,ZZ,259.14,35.0,30.0,,8.638,8.638
2025-09-01,YJ,意大利,ZZ,36.68,3.0,1.0,,36.68,36.68
2025-09-01,ZJ,IN,ZZ,608.05,104.0,37.0,,16.43378378,16.43378378
2025-09-01,HW,IN,ZZ,64.66,61.0,51.0,,1.267843137,1.267843137
2025-09-02,YK,西班牙,ZZ,1387.92,52.0,25.0,,55.5168,55.5168
2025-09-02,YK,DE,ZZ,194.7,0.0,0.0,,,
2025-09-02,ZJ,IN,ZZ,340.48,58.0,16.0,,21.28,21.28
2025-09-02,HY,IN,ZZ,212.68,33.0,9.0,,23.63111111,23.63111111
2025-09-02,MY,IN,ZZ,2895.93,429.0,122.0,,23.73713115,23.73713115
2025-09-02,YJ,西班牙,ZZ,40.98,0.0,0.0,,,
2025-09-03,MY,IN,ZZ,3007.29,437.0,134.0,,22.44246269,22.44246269
2025-09-03,YK,西班牙,ZZ,1414.33,57.0,19.0,,74.43842105,74.43842105
2025-09-03,ZJ,IN,ZZ,120.63,27.0,7.0,,17.23285714,17.23285714
2025-09-03,HY,IN,ZZ,650.62,86.0,19.0,,34.24315789,34.24315789
2025-09-03,YJ,DE,ZZ,181.56,2.0,0.0,,,
2025-09-04,YK,DE,ZZ,186.85,3.0,0.0,,,
2025-09-04,YK,西班牙,ZZ,1049.75,52.0,20.0,,52.4875,52.4875
2025-09-04,HW,IN,ZZ,353.92,51.0,21.0,,16.85333333,16.85333333
2025-09-04,HY,IN,ZZ,376.73,64.0,25.0,,15.0692,15.0692
2025-09-04,MY,IN,ZZ,1151.7,166.0,45.0,,25.59333333,25.59333333
2025-09-04,YJ,DE,ZZ,36.31,1.0,0.0,,,
2025-09-04,YJ,西班牙,ZZ,109.51,2.0,0.0,,,
2025-09-05,MY,IN,ZZ,155.05,20.0,3.0,,51.68333333,51.68333333
2025-09-05,SG,IN,ZZ,29.75,9.0,2.0,,14.875,14.875
2025-09-05,HW,IN,ZZ,950.1,120.0,55.0,,17.27454545,17.27454545
2025-09-05,YJ,DE,ZZ,212.91,7.0,2.0,,106.455,106.455
2025-09-05,YK,西班牙,ZZ,703.38,26.0,13.0,,54.10615385,54.10615385
2025-09-06,YJ,DE,ZZ,102.5,3.0,1.0,,102.5,102.5
2025-09-07,YJ,DE,ZZ,87.41,1.0,0.0,,,
2025-09-08,HW,IN,ZZ,402.5,81.0,36.0,,11.18055556,11.18055556
2025-09-08,MY,IN,ZZ,1440.83,209.0,73.0,,19.73739726,19.73739726
2025-09-08,HY,IN,ZZ,390.85,52.0,33.0,,11.84393939,11.84393939
2025-09-08,YK,意大利,ZZ,123.36,0.0,0.0,,,
2025-09-08,YJ,意大利,ZZ,430.78,11.0,0.0,,,
2025-09-08,ZJ,IN,ZZ,153.63,8.0,3.0,,51.21,51.21
2025-09-09,HW,IN,ZZ,1912.36,370.0,108.0,,17.70703704,17.70703704
2025-09-09,YK,SG,ZZ,203.78,1.0,0.0,,,
2025-09-09,YJ,IN,ZZ,222.95,16.0,4.0,,55.7375,55.7375
2025-09-09,HY,IN,ZZ,1453.51,165.0,49.0,,29.66346939,29.66346939
2025-09-09,MY,IN,ZZ,1644.37,299.0,71.0,,23.16014085,23.16014085
2025-09-09,ZJ,IN,ZZ,120.94,18.0,5.0,,24.188,24.188
2025-09-09,YK,意大利,ZZ,2233.21,68.0,0.0,,,
2025-09-10,HY,IN,ZZ,3184.06,561.0,132.0,,24.12166667,24.12166667
2025-09-10,XH,IN,ZZ,60.4,7.0,0.0,,,
2025-09-10,YK,SG,ZZ,140.5,1.0,0.0,,,
2025-09-10,MY,IN,ZZ,1785.12,362.0,48.0,,37.19,37.19
2025-09-10,ZJ,IN,ZZ,1131.39,139.0,19.0,,59.54684211,59.54684211
2025-09-10,HW,IN,ZZ,1602.51,600.0,41.0,,39.08560976,39.08560976
2025-09-10,YJ,IN,ZZ,248.77,22.0,5.0,,49.754,49.754
2025-09-10,YK,意大利,ZZ,590.52,32.0,23.0,,25.67478261,25.67478261
2025-09-11,HY,IN,ZZ,4498.7,827.0,161.0,,27.94223602,27.94223602
2025-09-11,YK,意大利,ZZ,719.89,27.0,0.0,,,
2025-09-11,MY,IN,ZZ,3669.68,557.0,92.0,,39.88782609,39.88782609
2025-09-11,ZJ,IN,ZZ,1573.69,213.0,31.0,,50.76419355,50.76419355
2025-09-11,XH,IN,ZZ,10.23,2.0,0.0,,,
2025-09-11,YJ,IN,ZZ,191.06,13.0,2.0,,95.53,95.53
2025-09-11,HW,IN,ZZ,535.64,100.0,15.0,,35.70933333,35.70933333
2025-09-12,FD,IN,UNKNOWN,272.27,77.0,17.0,,16.01588235,16.01588235
2025-09-12,HY,IN,ZZ,4338.34,846.0,198.0,,21.91080808,21.91080808
2025-09-12,YK,意大利,ZZ,88.86,7.0,14.5,,6.128275862,6.128275862
2025-09-12,XH,IN,ZZ,87.71,9.0,0.0,,,
2025-09-12,YJ,IN,ZZ,232.76,33.0,7.0,,33.25142857,33.25142857
2025-09-12,JK,IN,UNKNOWN,278.6,24.0,1.0,,278.6,278.6
2025-09-12,MY,IN,ZZ,867.67,166.0,51.0,,17.01313725,17.01313725
2025-09-12,HW,IN,ZZ,464.71,95.0,17.0,,27.33588235,27.33588235
2025-09-13,FD,IN,UNKNOWN,1354.92,321.0,76.0,,17.82789474,17.82789474
2025-09-13,YJ,IN,ZZ,423.91,76.0,18.0,,23.55055556,23.55055556
2025-09-13,HW,IN,ZZ,3321.21,650.0,170.0,,19.53652941,19.53652941
2025-09-13,JK,IN,UNKNOWN,275.68,20.0,4.0,,68.92,68.92
2025-09-13,LM,IN,UNKNOWN,103.65,8.0,0.0,,,
2025-09-13,XH,IN,ZZ,249.03,41.0,7.0,,35.57571429,35.57571429
2025-09-14,FD,IN,UNKNOWN,1298.22,327.0,79.0,,16.43316456,16.43316456
2025-09-14,HY,IN,ZZ,2197.68,328.0,129.0,,17.03627907,17.03627907
2025-09-14,XH,IN,ZZ,492.05,93.0,20.0,,24.6025,24.6025
2025-09-14,LD,IN,UNKNOWN,59.46,3.0,0.0,,,
2025-09-14,YJ,IN,ZZ,265.42,35.0,7.0,,37.91714286,37.91714286
2025-09-14,LM,IN,UNKNOWN,5.02,2.0,0.0,,,
2025-09-14,HW,IN,ZZ,5513.95,1575.0,264.0,,20.88617424,20.88617424
2025-09-14,YK,意大利,ZZ,2832.31,87.0,13.5,,209.8007407,209.8007407
2025-09-15,HY,IN,ZZ,2921.39,479.0,136.0,,21.48080882,21.48080882
2025-09-15,LD,IN,UNKNOWN,66.66,7.0,0.0,,,
2025-09-15,MY,IN,ZZ,1272.42,142.0,29.0,,43.87655172,43.87655172
2025-09-15,JK,IN,UNKNOWN,320.99,42.0,14.0,,22.92785714,22.92785714
2025-09-15,YK,意大利,ZZ,214.54,8.0,0.0,,,
2025-09-15,HW,IN,ZZ,2118.93,1400.0,131.0,,16.17503817,16.17503817
2025-09-15,XH,IN,ZZ,717.39,101.0,21.0,,34.16142857,34.16142857
2025-09-15,FD,IN,UNKNOWN,1755.57,273.0,56.0,,31.34946429,31.34946429
2025-09-15,LM,IN,UNKNOWN,200.4,13.0,0.0,,,
2025-09-15,YJ,IN,ZZ,205.95,41.0,8.0,,25.74375,25.74375
2025-09-12,SG,IN,ZZ,187.57,27.0,7.0,,26.79571429,26.79571429
2025-09-16,SG,IN,ZZ,111.18,14.0,3.0,,37.06,37.06
2025-09-16,LD,IN,UNKNOWN,100.05,17.0,1.0,,100.05,100.05
2025-09-16,JK,IN,UNKNOWN,431.75,61.0,12.0,,35.97916667,35.97916667
2025-09-16,YK,MY,ZZ,240.0,10.0,4.0,,60.0,60.0
2025-09-16,FD,IN,UNKNOWN,773.99,158.0,12.0,,64.49916667,64.49916667
2025-09-16,XH,IN,ZZ,670.6,85.0,8.0,,83.825,83.825
2025-09-16,MY,IN,ZZ,3984.53,536.0,93.0,,42.8444086,42.8444086
2025-09-16,SZ1-XW,MY,UNKNOWN,197.21,3.0,1.0,,197.21,197.21
2025-09-16,LM,IN,UNKNOWN,146.54,27.0,1.0,,146.54,146.54
2025-09-16,HY,IN,ZZ,2924.78,651.0,113.0,,25.88300885,25.88300885
2025-09-16,YJ,IN,ZZ,0.0,0.0,0.0,,,
2025-09-16,SZ2-V8,IN,UNKNOWN,24.94,2.0,0.0,,,
2025-09-16,HW,IN,ZZ,6963.52,1654.0,381.0,,18.27695538,18.27695538
2025-09-17,LM,IN,UNKNOWN,314.45,7.0,3.0,,104.8166667,104.8166667
2025-09-17,LD,IN,UNKNOWN,189.7,26.0,1.0,,189.7,189.7
2025-09-17,FD,IN,UNKNOWN,615.8,140.0,34.0,,18.11176471,18.11176471
2025-09-17,YJ,IN,ZZ,140.74,24.0,3.0,,46.91333333,46.91333333
2025-09-17,YK,MY,ZZ,442.92,20.0,9.0,,49.21333333,49.21333333
2025-09-17,HY,IN,ZZ,3378.95,682.0,181.0,,18.66823204,18.66823204
2025-09-17,XH,IN,ZZ,438.53,66.0,21.0,,20.88238095,20.88238095
2025-09-17,MY,IN,ZZ,3814.12,539.0,108.0,,35.31592593,35.31592593
2025-09-17,JK,IN,UNKNOWN,795.63,118.0,34.0,,23.40088235,23.40088235
2025-09-17,FKZ,NG,UNKNOWN,112.91,54.0,54.0,,2.090925926,2.090925926
2025-09-17,SZ1-XW,MY,UNKNOWN,268.71,13.0,4.0,,67.1775,67.1775
2025-09-17,HW,IN,ZZ,5604.15,1431.0,231.0,,24.26038961,24.26038961
2025-09-18,HY,IN,ZZ,2865.17,660.0,147.0,,19.49095238,19.49095238
2025-09-18,LD,IN,UNKNOWN,332.36,45.0,3.0,,110.7866667,110.7866667
2025-09-18,MY,IN,ZZ,2711.82,443.0,78.0,,34.76692308,34.76692308
2025-09-18,YK,MY,ZZ,807.03,32.0,10.0,,80.703,80.703
2025-09-18,JK,IN,UNKNOWN,1622.78,187.0,98.0,,16.55897959,16.55897959
2025-09-18,FD,IN,UNKNOWN,1670.61,269.0,48.0,,34.804375,34.804375
2025-09-18,YJ,IN,ZZ,961.25,166.0,30.0,,32.04166667,32.04166667
2025-09-18,LM,IN,UNKNOWN,258.08,9.0,3.0,,86.02666667,86.02666667
2025-09-18,XH,IN,ZZ,917.37,117.0,32.0,,28.6678125,28.6678125
2025-09-18,FKZ,NG,UNKNOWN,39.62,2.0,2.0,,19.81,19.81
2025-09-18,HW,IN,ZZ,6601.04,1650.0,394.0,,16.75390863,16.75390863
2025-09-18,SG,IN,ZZ,164.64,19.0,4.0,,41.16,41.16
2025-09-19,SZ2-TG,IN,UNKNOWN,112.96,51.0,4.0,,28.24,28.24
2025-09-19,SZ2-V8,IN,UNKNOWN,438.89,67.0,14.0,,31.34928571,31.34928571
2025-09-19,HY,IN,ZZ,5385.23,966.0,170.0,,31.67782353,31.67782353
2025-09-19,JK,IN,UNKNOWN,250.52,17.0,9.0,,27.83555556,27.83555556
2025-09-19,MY,IN,ZZ,1504.28,262.0,36.0,,41.78555556,41.78555556
2025-09-19,LD,IN,UNKNOWN,178.42,27.0,6.0,,29.73666667,29.73666667
2025-09-19,FD,IN,UNKNOWN,1304.57,251.0,51.0,,25.57980392,25.57980392
2025-09-19,XH,IN,ZZ,1156.9,140.0,34.0,,34.02647059,34.02647059
2025-09-19,HW,IN,ZZ,5898.09,1357.0,224.0,,26.33075893,26.33075893
2025-09-19,YJ,IN,ZZ,1661.65,286.0,55.0,,30.21181818,30.21181818
2025-09-19,LM,IN,UNKNOWN,152.82,2.0,1.0,,152.82,152.82
2025-09-20,XH,IN,ZZ,566.8,80.0,19.0,,29.83157895,29.83157895
2025-09-20,MY,IN,ZZ,6977.53,1538.0,216.0,,32.30337963,32.30337963
2025-09-20,FD,IN,UNKNOWN,114.61,43.0,8.0,,14.32625,14.32625
2025-09-20,HW,IN,ZZ,1671.75,621.0,93.0,,17.97580645,17.97580645
2025-09-20,SZ2-V8,IN,UNKNOWN,416.4,44.0,6.0,,69.4,69.4
2025-09-21,MY,IN,ZZ,563.72,106.0,13.0,,43.36307692,43.36307692
2025-09-21,JK,IN,UNKNOWN,120.46,21.0,14.0,,8.604285714,8.604285714
2025-09-22,SZ1-SR,MY,UNKNOWN,30.52,2.0,0.0,,,
2025-09-22,MY,IN,ZZ,3336.18,673.0,123.0,,27.12341463,27.12341463
2025-09-22,JK,IN,UNKNOWN,40.91,10.0,0.0,,,
2025-09-22,HW,IN,ZZ,368.74,61.0,20.0,,18.437,18.437
2025-09-23,MY,IN,ZZ,4976.13,1002.0,216.0,,23.03763889,23.03763889
2025-09-23,FD,IN,UNKNOWN,10.4,3.0,1.0,,10.4,10.4
2025-09-23,LD,IN,UNKNOWN,13.95,2.0,0.0,,,
2025-09-23,YK,MY,ZZ,133.99,5.0,3.0,,44.66333333,44.66333333
2025-09-23,JK,IN,UNKNOWN,262.06,65.0,7.0,,37.43714286,37.43714286
2025-09-23,HW,IN,ZZ,334.06,93.0,33.0,,10.1230303,10.1230303
2025-09-24,SZ1-XC,MY,UNKNOWN,197.32,5.0,0.0,,,
2025-09-24,MY,IN,ZZ,2149.86,468.0,110.0,,19.54418182,19.54418182
2025-09-24,LM,MY,UNKNOWN,15.16,0.0,0.0,,,
2025-09-24,JK,MY,UNKNOWN,41.02,1.0,0.0,,,
2025-09-24,FKZ,MY,UNKNOWN,3.52,1.0,0.0,,,
2025-09-24,SZ1-DC,IN,UNKNOWN,60.43,0.0,0.0,,,
2025-09-24,YJ,MY,ZZ,53.02,4.0,0.0,,,
2025-09-25,YK,MY,ZZ,401.96,52.0,9.0,,44.66222222,44.66222222
2025-09-25,SZ1-XC,MY,UNKNOWN,142.33,9.0,1.0,,142.33,142.33
2025-09-25,LM,MY,UNKNOWN,35.0,0.0,0.0,,,
2025-09-25,LD,MY,UNKNOWN,33.94,3.0,0.0,,,
2025-09-25,XH,MY,ZZ,122.96,4.0,0.0,,,
2025-09-25,JK,MY,UNKNOWN,36.82,1.0,0.0,,,
2025-09-25,SZ1-XW,MY,UNKNOWN,78.71,4.0,0.0,,,
2025-09-25,SZ1-DC,IN,UNKNOWN,67.34,13.0,5.0,,13.468,13.468
2025-09-25,FD,MY,UNKNOWN,35.29,3.0,0.0,,,
2025-09-26,MY,IN,ZZ,2974.12,695.0,144.0,,20.65361111,20.65361111
2025-09-26,XH,MY,ZZ,369.62,7.0,1.0,,369.62,369.62
2025-09-26,LD,MY,UNKNOWN,14.5,4.0,2.0,,7.25,7.25
2025-09-26,LD,IN,UNKNOWN,425.56,111.0,23.0,,18.5026087,18.5026087
2025-09-26,YK,MY,ZZ,40.32,3.0,0.0,,,
2025-09-26,LM,IN,UNKNOWN,187.11,24.0,11.0,,17.01,17.01
2025-09-26,JK,IN,UNKNOWN,503.19,140.0,31.0,,16.23193548,16.23193548
2025-09-26,YJ,IN,ZZ,136.9,35.0,10.0,,13.69,13.69
2025-09-26,YJ,MY,ZZ,27.25,2.0,0.0,,,
2025-09-26,HW,IN,ZZ,372.55,101.0,25.0,,14.902,14.902
2025-09-26,SZ1-XC,MY,UNKNOWN,386.93,21.0,4.0,,96.7325,96.7325
2025-09-28,MY,IN,ZZ,6376.03,1357.0,339.0,,18.80834808,18.80834808
2025-09-28,HW,IN,ZZ,1765.56,400.0,115.0,,15.35269565,15.35269565
2025-09-29,SZ2-TG,MY,UNKNOWN,10.85,1.0,0.0,,,
2025-09-29,LD,IN,UNKNOWN,22.59,3.0,1.0,,22.59,22.59
2025-09-29,MY,IN,ZZ,5163.11,966.0,249.0,,20.73538153,20.73538153
2025-09-29,HY,IN,ZZ,52.21,12.0,3.0,,17.40333333,17.40333333
2025-09-29,XH,MY,ZZ,42.6,0.0,0.0,,,
2025-09-29,HY,MY,ZZ,20.23,2.0,0.0,,,
2025-09-29,FD,IN,UNKNOWN,162.4,19.0,5.0,,32.48,32.48
2025-09-29,JK,IN,UNKNOWN,2131.73,429.0,130.0,,16.39792308,16.39792308
2025-09-29,LM,IN,UNKNOWN,67.14,0.0,0.0,,,
2025-09-29,YK,MY,ZZ,137.16,13.0,5.0,,27.432,27.432
2025-09-29,YJ,IN,ZZ,620.8,150.0,32.0,,19.4,19.4
2025-09-29,SZ1-XC,MY,UNKNOWN,341.62,49.0,14.0,,24.40142857,24.40142857
2025-09-29,FKZ,MY,UNKNOWN,10.0,0.0,0.0,,,
2025-09-29,HW,IN,ZZ,3814.88,770.0,235.0,,16.23353191,16.23353191
2025-09-30,YK,MY,ZZ,194.47,14.0,3.0,,64.82333333,64.82333333
2025-09-30,SZ1-XC,MY,UNKNOWN,326.37,33.0,9.0,,36.26333333,36.26333333
2025-09-30,SZ1-XW,MY,UNKNOWN,72.33,3.0,0.0,,,
2025-09-30,YJ,IN,ZZ,2510.46,525.0,108.0,,23.245,23.245
2025-09-30,LM,IN,UNKNOWN,47.62,0.0,0.0,,,
2025-09-30,LD,IN,UNKNOWN,85.77,22.0,4.0,,21.4425,21.4425
2025-09-30,FD,IN,UNKNOWN,1183.78,249.0,39.0,,30.35333333,30.35333333
2025-09-30,HY,IN,ZZ,2891.98,600.0,384.0,,7.531197917,7.531197917
2025-09-30,MY,IN,ZZ,6360.22,1548.0,204.0,,31.17754902,31.17754902
2025-09-30,FKZ,MY,UNKNOWN,26.95,1.0,0.0,,,
2025-09-30,JK,IN,UNKNOWN,2654.47,489.0,107.0,,24.80813084,24.80813084
2025-10-01,HY,IN,ZZ,2509.39,487.0,130.0,,19.303,19.303
2025-10-01,HW,IN,ZZ,2296.29,483.0,98.0,,23.43153061,23.43153061
2025-10-01,YJ,IN,ZZ,342.83,220.0,34.0,,10.08323529,10.08323529
2025-10-01,XH,IN,ZZ,36.18,2.0,1.0,,36.18,36.18
2025-10-01,JK,IN,UNKNOWN,984.12,210.0,45.0,,21.86933333,21.86933333
2025-10-01,FD,IN,UNKNOWN,122.56,31.0,5.0,,24.512,24.512
2025-10-02,XH,IN,ZZ,81.18,9.0,4.0,,20.295,20.295
2025-10-02,LM,IN,UNKNOWN,9.14,0.0,0.0,,,
2025-10-02,FD,IN,UNKNOWN,1069.83,315.0,77.0,,13.8938961,13.8938961
2025-10-02,HW,IN,ZZ,1797.01,430.0,70.0,,25.67157143,25.67157143
2025-10-02,JK,IN,UNKNOWN,1314.59,322.0,122.0,,10.77532787,10.77532787
2025-10-02,HY,IN,ZZ,2376.32,474.0,97.0,,24.49814433,24.49814433
2025-10-03,HY,IN,ZZ,1231.41,300.0,60.0,,20.5235,20.5235
2025-10-03,JK,IN,UNKNOWN,409.29,85.0,18.0,,22.73833333,22.73833333
2025-10-03,FD,IN,UNKNOWN,159.42,42.0,5.0,,31.884,31.884
2025-10-03,LM,IN,UNKNOWN,26.82,4.0,1.0,,26.82,26.82
2025-10-03,XH,IN,ZZ,15.3,0.0,0.0,,,
2025-10-03,YJ,IN,ZZ,1594.82,302.0,53.0,,30.0909434,30.0909434
2025-09-30,HY,IN,ZZ,1331.76,0.0,0.0,,,
2025-10-03,HW,IN,ZZ,326.23,66.0,13.0,,25.09461538,25.09461538
2025-10-04,HY,IN,ZZ,4077.76,1024.0,248.0,,16.44258065,16.44258065
2025-10-04,YJ,IN,ZZ,66.67,12.0,4.0,,16.6675,16.6675
2025-10-04,JK,IN,UNKNOWN,753.25,168.0,47.0,,16.02659574,16.02659574
2025-10-04,LD,IN,UNKNOWN,109.58,41.0,14.0,,7.827142857,7.827142857
2025-10-04,FD,IN,UNKNOWN,108.25,37.0,6.0,,18.04166667,18.04166667
2025-10-04,HW,IN,ZZ,706.99,871.0,30.0,,23.56633333,23.56633333
2025-10-04,LM,IN,UNKNOWN,136.38,6.0,3.0,,45.46,45.46
2025-10-05,HY,IN,ZZ,5614.08,1344.0,319.0,,17.59899687,17.59899687
2025-10-05,JK,IN,UNKNOWN,1716.1,372.0,108.0,,15.88981481,15.88981481
2025-10-05,YJ,IN,ZZ,2367.53,680.0,189.0,,12.52661376,12.52661376
2025-10-05,LD,IN,UNKNOWN,88.48,20.0,2.0,,44.24,44.24
