时间戳记,日期,投手,地区,广告消耗（AD Spend） 美元(USD) ,成效（result）,进粉数（people）,平台,单粉成本,单次成效费用,所属团队（team）
2025-07-09 13:00:00.569000,2025-07-08,LYD,德国（Germany）,71.4,3.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-09 14:35:59.228000,2025-07-08,ZJ,德国（Germany）,581.43,14.0,6.0,,96.905,96.905,郑州团队
2025-07-09 23:32:28.267000,2025-07-09,HY,印度（India）,9826.25,1447.0,557.0,,17.64138241,17.64138241,郑州团队
2025-07-10 00:06:44.547000,2025-07-09,SG,印度（India）,8007.24,1357.0,619.0,,12.93576737,12.93576737,郑州团队
2025-07-10 00:17:15.179000,2025-07-09,MY,印度（India）,5578.73,817.0,296.0,,18.84706081,18.84706081,金边团队
2025-07-10 02:02:44.301000,2025-07-09,YK,德国（Germany）,222.96,11.0,6.0,,37.16,37.16,金边团队
2025-07-10 10:35:36.321000,2025-07-09,HW,德国（Germany）,215.07,3.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-10 10:55:54.187000,2025-07-09,ZJ,印度（India）,621.74,103.0,41.0,,15.16439024,15.16439024,郑州团队
2025-07-10 13:01:31.387000,2025-07-09,LYD,德国（Germany）,177.5,5.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-10 13:07:21.841000,2025-07-09,LYD,印度（India）,36.78,8.0,2.0,,18.39,18.39,金边团队
2025-07-10 13:20:39.347000,2025-07-09,ZJ,德国（Germany）,337.59,21.0,5.0,,67.518,67.518,郑州团队
2025-07-11 00:10:06.341000,2025-07-10,SG,德国（Germany）,31.21,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-07-11 00:30:38.376000,2025-07-10,HY,印度（India）,9640.55,1491.0,713.0,,13.52110799,13.52110799,郑州团队
2025-07-11 00:39:43.389000,2025-07-10,MY,印度（India）,5974.91,862.0,376.0,,15.89071809,15.89071809,金边团队
2025-07-11 00:43:29.468000,2025-07-10,ZJ,印度（India）,5625.77,800.0,377.0,,14.92246684,14.92246684,郑州团队
2025-07-11 00:47:26.019000,2025-07-10,SG,印度（India）,9814.71,1524.0,761.0,,12.89712221,12.89712221,郑州团队
2025-07-11 02:46:23.847000,2025-07-10,YK,德国（Germany）,147.45,8.0,2.66,,55.43233083,55.43233083,金边团队
2025-07-11 05:56:19.686000,2025-07-10,HW,德国（Germany）,228.01,9.0,4.0,,57.0025,57.0025,金边团队
2025-07-11 12:28:25.694000,2025-07-10,LYD,德国（Germany）,157.49,8.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-11 13:26:48.474000,2025-07-10,ZJ,德国（Germany）,273.8,11.0,3.0,,91.26666667,91.26666667,郑州团队
2025-07-12 00:40:33.550000,2025-07-11,HY,印度（India）,21338.59,3134.0,1298.0,,16.43959168,16.43959168,郑州团队
2025-07-12 00:48:48.616000,2025-07-11,ZJ,印度（India）,8173.74,1044.0,560.0,,14.59596429,14.59596429,郑州团队
2025-07-12 00:53:23.718000,2025-07-11,YK,德国（Germany）,152.03,10.0,3.0,,50.67666667,50.67666667,金边团队
2025-07-12 01:13:49.333000,2025-07-11,SG,印度（India）,10164.59,1345.0,674.0,,15.08099407,15.08099407,郑州团队
2025-07-12 01:15:02.139000,2025-07-11,YJ,德国（Germany）,1152.48,29.0,9.0,,128.0533333,128.0533333,郑州团队
2025-07-12 01:26:12.912000,2025-07-11,MY,印度（India）,8460.07,1264.0,548.0,,15.43808394,15.43808394,金边团队
2025-07-13 00:25:43.001000,2025-07-12,SG,印度（India）,4357.79,847.0,384.0,,11.34841146,11.34841146,郑州团队
2025-07-13 01:41:36.491000,2025-07-12,HY,印度（India）,4147.61,801.0,430.0,,9.645604651,9.645604651,郑州团队
2025-07-13 15:42:51.074000,2025-07-12,YJ,德国（Germany）,1124.99,43.0,16.33,,68.89099816,68.89099816,郑州团队
2025-07-13 15:52:30.011000,2025-07-12,YK,德国（Germany）,593.63,34.0,10.33,,57.46660213,57.46660213,金边团队
2025-07-13 23:49:22.729000,2025-07-13,HY,印度（India）,12900.56,2209.0,920.0,,14.02234783,14.02234783,郑州团队
2025-07-14 00:44:51.399000,2025-07-13,MY,印度（India）,9679.16,1641.0,723.0,,13.38749654,13.38749654,金边团队
2025-07-14 01:08:35.898000,2025-07-13,SG,印度（India）,8119.18,1245.0,550.0,,14.76214545,14.76214545,郑州团队
2025-07-14 11:33:16.006000,2025-07-13,HW,德国（Germany）,411.56,12.0,1.0,,411.56,411.56,金边团队
2025-07-14 14:08:33.243000,2025-07-13,YK,德国（Germany）,1185.3,83.0,30.0,,39.51,39.51,金边团队
2025-07-14 14:49:22.707000,2025-07-13,YJ,德国（Germany）,506.01,13.0,1.0,,506.01,506.01,郑州团队
2025-07-14 14:51:30.187000,2025-07-13,ZJ,印度（India）,6166.86,1011.0,548.0,,11.25339416,11.25339416,郑州团队
2025-07-14 21:29:37.462000,2025-07-14,HY,印度（India）,6120.94,1018.0,461.0,,13.27752711,13.27752711,郑州团队
2025-07-14 21:30:14.586000,2025-07-14,SG,印度（India）,3094.0,649.0,320.0,,9.66875,9.66875,郑州团队
2025-07-15 00:04:50.123000,2025-07-14,ZJ,印度（India）,4036.51,578.0,302.0,,13.36592715,13.36592715,郑州团队
2025-07-15 00:06:42.256000,2025-07-14,MY,印度（India）,5963.49,1022.0,473.0,,12.60780127,12.60780127,金边团队
2025-07-15 13:28:34.447000,2025-07-14,LYD,德国（Germany）,224.85,6.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-15 14:09:05.950000,2025-07-14,HW,德国（Germany）,1081.3,68.0,21.0,,51.49047619,51.49047619,金边团队
2025-07-15 14:23:31.991000,2025-07-14,YJ,德国（Germany）,570.93,23.0,8.0,,71.36625,71.36625,郑州团队
2025-07-15 14:51:24.511000,2025-07-14,YK,德国（Germany）,1976.28,73.0,37.0,,53.41297297,53.41297297,金边团队
2025-07-16 00:49:21.863000,2025-07-15,MY,印度（India）,52.9,30.0,14.0,,3.778571429,3.778571429,金边团队
2025-07-16 01:59:29.564000,2025-07-15,HY,印度（India）,672.31,191.0,49.0,,13.72061224,13.72061224,郑州团队
2025-07-16 13:30:24.725000,2025-07-15,ZJ,印度（India）,54.52,15.0,10.0,,5.452,5.452,郑州团队
2025-07-16 14:24:27.124000,2025-07-15,YJ,德国（Germany）,987.14,35.0,12.0,,82.26166667,82.26166667,郑州团队
2025-07-16 14:41:22.012000,2025-07-15,LYD,德国（Germany）,97.97,2.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-16 14:59:23.773000,2025-07-15,YK,德国（Germany）,3059.08,104.0,55.0,,55.61963636,55.61963636,金边团队
2025-07-16 14:59:38.403000,2025-07-15,HW,德国（Germany）,1660.04,120.0,40.0,,41.501,41.501,金边团队
2025-07-16 21:44:36.701000,2025-07-16,HY,印度（India）,2872.43,593.0,133.0,,21.59721805,21.59721805,郑州团队
2025-07-17 03:21:28.094000,2025-07-16,HW,印度（India）,499.11,70.0,22.0,,22.68681818,22.68681818,金边团队
2025-07-17 14:12:40.094000,2025-07-16,YK,德国（Germany）,1671.66,63.0,26.0,,64.29461538,64.29461538,金边团队
2025-07-17 14:19:06.325000,2025-07-16,HW,德国（Germany）,1387.35,70.0,28.0,,49.54821429,49.54821429,金边团队
2025-07-17 14:19:38.402000,2025-07-16,YJ,德国（Germany）,991.92,50.0,19.0,,52.20631579,52.20631579,郑州团队
2025-07-17 14:22:07.936000,2025-07-16,SG,德国（Germany）,42.15,2.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-07-18 00:54:09.351000,2025-07-17,MY,印度（India）,1000.0,150.0,48.0,,20.83333333,20.83333333,金边团队
2025-07-18 02:02:18.259000,2025-07-17,HW,印度（India）,4796.56,940.0,382.0,,12.55643979,12.55643979,金边团队
2025-07-18 02:08:28.073000,2025-07-17,HY,印度（India）,6548.29,736.0,335.0,,19.54713433,19.54713433,郑州团队
2025-07-18 14:42:52.043000,2025-07-17,YJ,德国（Germany）,1453.65,60.0,29.0,,50.12586207,50.12586207,郑州团队
2025-07-18 15:04:22.055000,2025-07-17,YK,德国（Germany）,628.21,14.0,6.0,,104.7016667,104.7016667,金边团队
2025-07-18 15:17:09.929000,2025-07-17,HW,德国（Germany）,1695.77,58.0,25.0,,67.8308,67.8308,金边团队
2025-07-19 00:03:14.080000,2025-07-18,HW,印度（India）,5059.07,800.0,362.0,,13.97533149,13.97533149,金边团队
2025-07-19 00:09:46.944000,2025-07-18,SG,印度（India）,3365.68,801.0,350.0,,9.616228571,9.616228571,郑州团队
2025-07-19 02:02:17.385000,2025-07-18,HY,印度（India）,1152.68,417.0,77.0,,14.96987013,14.96987013,郑州团队
2025-07-19 12:54:02.783000,2025-07-18,LYD,德国（Germany）,374.94,6.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-19 14:31:51.354000,2025-07-18,YJ,德国（Germany）,635.65,26.0,11.0,,57.78636364,57.78636364,郑州团队
2025-07-19 14:32:59.931000,2025-07-18,HW,德国（Germany）,866.8,26.0,7.0,,123.8285714,123.8285714,金边团队
2025-07-19 15:27:08.532000,2025-07-18,YK,德国（Germany）,142.08,5.0,1.0,,142.08,142.08,金边团队
2025-07-19 22:13:16.974000,2025-07-19,MY,印度（India）,51.13,8.0,3.0,,17.04333333,17.04333333,金边团队
2025-07-20 00:52:27.070000,2025-07-19,ZJ,印度（India）,3715.73,734.0,239.0,,15.54698745,15.54698745,郑州团队
2025-07-20 05:32:33.847000,2025-07-18,SG,德国（Germany）,136.83,10.0,6.0,,22.805,22.805,郑州团队
2025-07-20 05:35:13.510000,2025-07-19,SG,印度（India）,9644.44,1526.0,705.0,,13.68005674,13.68005674,郑州团队
2025-07-20 05:40:17.727000,2025-07-19,HY,印度（India）,835.91,145.0,47.0,,17.78531915,17.78531915,郑州团队
2025-07-20 11:27:37.875000,2025-07-19,HW,印度（India）,1332.57,209.0,93.0,,14.32870968,14.32870968,金边团队
2025-07-21 00:22:06.104000,2025-07-20,SG,德国（Germany）,146.15,3.0,2.0,,73.075,73.075,郑州团队
2025-07-21 00:57:31.381000,2025-07-20,SG,印度（India）,16555.59,2675.0,1176.0,,14.07788265,14.07788265,郑州团队
2025-07-21 00:59:58.226000,2025-07-20,ZJ,印度（India）,8479.9,1432.0,551.0,,15.39001815,15.39001815,郑州团队
2025-07-21 13:35:25.815000,2025-07-20,YJ,德国（Germany）,412.84,4.0,1.0,,412.84,412.84,郑州团队
2025-07-21 13:40:27.192000,2025-07-20,HW,德国（Germany）,437.07,17.0,5.0,,87.414,87.414,金边团队
2025-07-21 22:20:37.421000,2025-07-21,HY,印度（India）,851.18,145.0,54.0,,15.76259259,15.76259259,郑州团队
2025-07-22 00:33:47.113000,2025-07-21,SG,印度（India）,2740.16,364.0,149.0,,18.39033557,18.39033557,郑州团队
2025-07-22 11:57:33.592000,2025-07-21,ZJ,印度（India）,3617.61,563.0,217.0,,16.67101382,16.67101382,郑州团队
2025-07-22 14:14:03.363000,2025-07-21,HW,德国（Germany）,1279.03,67.0,23.0,,55.61,55.61,金边团队
2025-07-22 15:42:42.369000,2025-07-21,YJ,德国（Germany）,2292.29,65.0,29.5,,77.70474576,77.70474576,郑州团队
2025-07-22 15:52:07.392000,2025-07-21,MY,德国（Germany）,25.77,2.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-22 16:02:56.600000,2025-07-21,SG,德国（Germany）,194.16,8.0,2.5,,77.664,77.664,郑州团队
2025-07-22 23:26:51.163000,2025-07-22,HY,印度（India）,5192.08,1126.0,272.0,,19.08852941,19.08852941,郑州团队
2025-07-23 00:00:44.688000,2025-07-22,SG,印度（India）,10067.61,1976.0,566.0,,17.78729682,17.78729682,郑州团队
2025-07-23 00:02:23.602000,2025-07-22,SG,德国（Germany）,124.47,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-07-23 00:21:59.866000,2025-07-22,YJ,德国（Germany）,376.73,23.0,10.0,,37.673,37.673,郑州团队
2025-07-23 13:49:16.598000,2025-07-22,YK,德国（Germany）,109.14,3.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-23 22:31:08.906000,2025-07-23,HY,印度（India）,6001.22,1190.0,347.0,,17.29458213,17.29458213,郑州团队
2025-07-24 01:31:22.600000,2025-07-23,SG,印度（India）,8933.93,1345.0,621.0,,14.38636071,14.38636071,郑州团队
2025-07-24 03:01:32.168000,2025-07-23,MY,印度（India）,3502.5,881.0,310.0,,11.2983871,11.2983871,金边团队
2025-07-24 14:12:19.581000,2025-07-23,ZJ,印度（India）,6049.27,1013.0,422.0,,14.33476303,14.33476303,郑州团队
2025-07-24 17:43:59.720000,2025-07-24,HY,印度（India）,5089.13,1149.0,372.0,,13.68045699,13.68045699,郑州团队
2025-07-24 23:12:33.042000,2025-07-24,MY,印度（India）,5308.36,908.0,411.0,,12.91571776,12.91571776,金边团队
2025-07-24 23:33:02.292000,2025-07-24,SG,印度（India）,3375.11,524.0,208.0,,16.22649038,16.22649038,郑州团队
2025-07-25 01:23:49.044000,2025-07-24,HW,印度（India）,127.83,23.0,9.0,,14.20333333,14.20333333,金边团队
2025-07-25 12:18:11.303000,2025-07-24,YK,德国（Germany）,384.6,12.0,5.0,,76.92,76.92,金边团队
2025-07-25 12:26:04.675000,2025-07-24,HW,德国（Germany）,668.83,14.0,4.0,,167.2075,167.2075,金边团队
2025-07-25 12:45:02.264000,2025-07-24,YJ,德国（Germany）,741.14,42.0,20.0,,37.057,37.057,郑州团队
2025-07-25 14:29:54.134000,2025-07-24,ZJ,印度（India）,3962.66,687.0,237.0,,16.72008439,16.72008439,郑州团队
2025-07-25 22:28:23.997000,2025-07-25,YJ,德国（Germany）,524.79,22.0,9.0,,58.31,58.31,郑州团队
2025-07-25 23:01:31.301000,2025-07-25,YK,德国（Germany）,148.67,4.0,1.0,,148.67,148.67,金边团队
2025-07-25 23:26:48.627000,2025-07-25,HY,印度（India）,19625.71,3157.0,1107.0,,17.72873532,17.72873532,郑州团队
2025-07-26 00:59:19.157000,2025-07-25,MY,印度（India）,9150.7,1428.0,551.0,,16.60744102,16.60744102,金边团队
2025-07-26 06:14:59.966000,2025-07-25,HW,德国（Germany）,186.54,15.0,4.0,,46.635,46.635,金边团队
2025-07-27 00:19:32.171000,2025-07-26,SG,印度（India）,1477.71,304.0,143.0,,10.33363636,10.33363636,郑州团队
2025-07-27 00:55:45.799000,2025-07-26,HY,印度（India）,1963.5,368.0,101.0,,19.44059406,19.44059406,郑州团队
2025-07-27 01:12:13.598000,2025-07-26,MY,印度（India）,12765.87,2003.0,751.0,,16.99849534,16.99849534,金边团队
2025-07-27 01:25:10.728000,2025-07-26,ZJ,印度（India）,3938.92,609.0,210.0,,18.7567619,18.7567619,郑州团队
2025-07-28 00:02:55.829000,2025-07-27,HY,印度（India）,6528.57,1428.0,364.0,,17.93563187,17.93563187,郑州团队
2025-07-28 00:05:10.990000,2025-07-27,SG,印度（India）,1758.31,293.0,136.0,,12.92875,12.92875,郑州团队
2025-07-28 00:14:14.240000,2025-07-27,HW,印度（India）,990.28,192.0,80.0,,12.3785,12.3785,金边团队
2025-07-28 00:36:21.969000,2025-07-27,MY,印度（India）,8149.07,1117.0,458.0,,17.79272926,17.79272926,金边团队
2025-07-28 13:44:49.381000,2025-07-27,ZJ,印度（India）,4035.98,510.0,182.0,,22.17571429,22.17571429,郑州团队
2025-07-28 19:53:11.188000,2025-07-28,SG,印度（India）,1601.07,287.0,109.0,,14.6887156,14.6887156,郑州团队
2025-07-29 00:15:20.906000,2025-07-28,HW,意大利（Italy),90.29,11.0,1.0,,90.29,90.29,金边团队
2025-07-29 00:26:06.326000,2025-07-28,YK,意大利（Italy),539.56,39.0,28.0,,19.27,19.27,金边团队
2025-07-29 00:39:12.402000,2025-07-28,YK,德国（Germany）,3.3,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-07-29 16:25:35.059000,2025-07-29,HW,印度（India）,1005.3,220.0,147.0,,6.83877551,6.83877551,金边团队
2025-07-29 19:01:52.333000,2025-07-28,YJ,意大利（Italy),1423.31,89.0,27.0,,52.71518519,52.71518519,郑州团队
2025-07-29 21:05:51.477000,2025-07-29,HY,印度（India）,10702.2,2037.0,681.0,,15.7154185,15.7154185,郑州团队
2025-07-29 23:13:49.559000,2025-07-29,MY,印度（India）,3723.97,758.0,332.0,,11.21677711,11.21677711,金边团队
2025-07-29 23:23:25.283000,2025-07-29,ZJ,印度（India）,4322.91,869.0,434.0,,9.96062212,9.96062212,郑州团队
2025-07-30 00:01:43.501000,2025-07-29,SG,印度（India）,3173.14,435.0,177.0,,17.92734463,17.92734463,郑州团队
2025-07-30 00:42:03.155000,2025-07-29,YK,意大利（Italy),1700.71,131.0,24.5,,69.41673469,69.41673469,金边团队
2025-07-30 02:13:28.909000,2025-07-29,HW,意大利（Italy),286.48,42.0,15.0,,19.09866667,19.09866667,金边团队
2025-07-30 02:15:19.466000,2025-07-29,YJ,意大利（Italy),877.42,69.0,18.0,,48.74555556,48.74555556,郑州团队
2025-07-30 15:02:32.313000,2025-07-29,YJ,德国（Germany）,336.55,25.0,14.0,,24.03928571,24.03928571,郑州团队
2025-07-30 18:53:03.528000,2025-07-30,HY,印度（India）,11079.45,1901.0,650.0,,17.04530769,17.04530769,郑州团队
2025-07-30 20:33:01.140000,2025-07-29,HW,德国（Germany）,1245.99,90.0,26.0,,47.92269231,47.92269231,金边团队
2025-07-30 22:51:36.689000,2025-07-30,ZJ,印度（India）,5851.64,1136.0,470.0,,12.45029787,12.45029787,郑州团队
2025-07-30 23:08:23.093000,2025-07-30,MY,印度（India）,6014.72,1077.0,394.0,,15.2657868,15.2657868,金边团队
2025-07-30 23:11:21.429000,2025-07-30,SG,印度（India）,2550.9,487.0,133.0,,19.17969925,19.17969925,郑州团队
2025-07-31 00:47:42.508000,2025-07-30,HW,意大利（Italy),1479.4,145.0,39.5,,37.45316456,37.45316456,金边团队
2025-07-31 00:47:47.656000,2025-07-30,YJ,意大利（Italy),873.23,62.0,19.5,,44.78102564,44.78102564,郑州团队
2025-07-31 13:13:21.461000,2025-07-30,YK,意大利（Italy),1068.83,65.0,12.5,,85.5064,85.5064,金边团队
2025-07-31 14:02:02.306000,2025-07-30,SG,尼日利亚,42.76,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-07-31 20:12:56.528000,2025-07-30,YJ,德国（Germany）,484.95,28.0,21.0,,23.09285714,23.09285714,郑州团队
2025-07-31 23:07:58.096000,2025-07-30,HW,德国（Germany）,1614.96,92.0,34.0,,47.49882353,47.49882353,金边团队
2025-07-31 23:21:39.005000,2025-07-31,HW,印度（India）,371.35,50.0,25.0,,14.854,14.854,金边团队
2025-08-01 00:08:03.727000,2025-07-31,MY,印度（India）,317.09,11.0,2.0,,158.545,158.545,金边团队
2025-08-01 00:49:37.340000,2025-07-31,HY,印度（India）,4541.54,765.0,215.0,,21.12344186,21.12344186,郑州团队
2025-08-01 01:02:56.947000,2025-07-31,HW,意大利（Italy),1699.42,128.0,37.0,,45.93027027,45.93027027,金边团队
2025-08-01 01:28:18.030000,2025-07-31,YJ,意大利（Italy),236.35,23.0,7.5,,31.51333333,31.51333333,郑州团队
2025-08-01 12:26:35.383000,2025-07-31,SG,印度（India）,8043.98,1435.0,453.0,,17.75713024,17.75713024,郑州团队
2025-08-01 13:39:29.708000,2025-07-31,YK,意大利（Italy),1094.44,68.0,23.5,,46.57191489,46.57191489,金边团队
2025-08-01 13:57:07.245000,2025-07-31,YK,德国（Germany）,917.91,37.0,14.0,,65.565,65.565,金边团队
2025-08-01 14:41:24.031000,2025-07-31,ZJ,印度（India）,8093.13,1359.0,453.0,,17.86562914,17.86562914,郑州团队
2025-08-01 15:05:24.899000,2025-07-31,SG,尼日利亚,44.53,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-08-01 15:14:43.750000,2025-07-31,YJ,德国（Germany）,146.04,12.0,8.0,,18.255,18.255,郑州团队
2025-08-01 15:38:36.550000,2025-07-31,HW,德国（Germany）,506.34,24.0,9.0,,56.26,56.26,金边团队
2025-08-01 22:58:03.696000,2025-08-01,HY,印度（India）,5001.35,665.0,280.0,,17.86196429,17.86196429,郑州团队
2025-08-02 11:09:41.873000,2025-08-01,HW,意大利（Italy),1344.54,74.0,25.0,,53.7816,53.7816,金边团队
2025-08-02 13:24:23.312000,2025-08-01,SG,印度（India）,4597.26,749.0,318.0,,14.45679245,14.45679245,郑州团队
2025-08-02 14:51:36.351000,2025-08-01,YJ,意大利（Italy),758.98,60.0,16.5,,45.99878788,45.99878788,郑州团队
2025-08-02 15:00:30.112000,2025-08-01,MY,印度（India）,89.0,5.0,1.0,,89,89,金边团队
2025-08-02 21:20:19.028000,2025-08-02,YJ,意大利（Italy),1291.64,75.0,20.5,,63.00682927,63.00682927,郑州团队
2025-08-02 22:48:17.098000,2025-08-02,YK,意大利（Italy),202.48,10.0,1.0,,202.48,202.48,金边团队
2025-08-02 23:03:18.762000,2025-08-02,HY,印度（India）,5677.51,875.0,342.0,,16.60090643,16.60090643,郑州团队
2025-08-02 23:05:04.285000,2025-08-02,SG,印度（India）,5872.28,1127.0,385.0,,15.25267532,15.25267532,郑州团队
2025-08-02 23:56:23.878000,2025-08-02,MY,印度（India）,212.87,6.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-08-03 00:30:42.639000,2025-08-02,HW,意大利（Italy),1003.18,51.0,14.5,,69.18482759,69.18482759,金边团队
2025-08-03 21:47:52.360000,2025-08-03,HW,意大利（Italy),963.97,68.0,19.5,,49.43435897,49.43435897,金边团队
2025-08-03 22:16:21.807000,2025-08-03,YK,意大利（Italy),383.81,30.0,6.0,,63.96833333,63.96833333,金边团队
2025-08-03 22:25:51.347000,2025-08-03,YJ,意大利（Italy),767.06,40.0,8.5,,90.24235294,90.24235294,郑州团队
2025-08-04 12:52:00.714000,2025-08-03,SG,印度（India）,9497.11,1808.0,585.0,,16.23437607,16.23437607,郑州团队
2025-08-04 14:06:30.056000,2025-08-03,YK,德国（Germany）,123.56,5.0,1.0,,123.56,123.56,金边团队
2025-08-04 14:11:30.485000,2025-08-03,HW,德国（Germany）,222.61,4.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-08-04 14:12:28.923000,2025-08-03,YJ,德国（Germany）,313.6,3.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-08-05 01:05:46.077000,2025-08-04,YJ,德国（Germany）,96.18,3.0,1.0,,96.18,96.18,郑州团队
2025-08-05 01:13:47.750000,2025-08-04,HW,德国（Germany）,126.63,4.0,2.0,,63.315,63.315,金边团队
2025-08-05 03:25:51.014000,2025-08-04,YK,德国（Germany）,318.62,8.0,1.0,,318.62,318.62,金边团队
2025-08-05 03:59:04.533000,2025-08-04,HW,意大利（Italy),1387.97,86.0,15.0,,92.53133333,92.53133333,金边团队
2025-08-05 11:32:49.478000,2025-08-04,YK,意大利（Italy),613.2,47.0,4.5,,136.2666667,136.2666667,金边团队
2025-08-05 11:38:38.670000,2025-08-04,YJ,意大利（Italy),434.39,40.0,3.0,,144.7966667,144.7966667,郑州团队
2025-08-05 13:21:19.853000,2025-08-04,SG,印度（India）,1816.79,327.0,89.0,,20.41337079,20.41337079,郑州团队
2025-08-05 23:41:44.813000,2025-08-05,HW,印度（India）,338.5,31.0,14.0,,24.17857143,24.17857143,金边团队
2025-08-06 00:55:38.068000,2025-08-05,SG,印度（India）,1151.14,301.0,68.0,,16.92852941,16.92852941,郑州团队
2025-08-06 01:49:25.186000,2025-08-05,HY,印度（India）,1002.0,180.0,51.0,,19.64705882,19.64705882,郑州团队
2025-08-06 10:45:00.742000,2025-08-05,HW,意大利（Italy),845.44,37.0,5.0,,169.088,169.088,金边团队
2025-08-07 02:17:08.513000,2025-08-06,SG,印度（India）,582.88,87.0,16.0,,36.43,36.43,郑州团队
2025-08-07 10:07:02.816000,2025-08-06,HW,意大利（Italy),205.99,18.0,5.0,,41.198,41.198,金边团队
2025-08-07 14:48:49.974000,2025-08-06,MY,印度（India）,4.85,5.0,2.0,,2.425,2.425,金边团队
2025-08-08 04:58:34.171000,2025-08-07,SG,印度（India）,1425.37,231.0,43.0,,33.14813953,33.14813953,郑州团队
2025-08-08 08:03:33.829000,2025-08-07,HW,意大利（Italy),435.28,29.0,7.0,,62.18285714,62.18285714,金边团队
2025-08-08 16:06:47.041000,2025-08-07,ZJ,印度（India）,287.49,73.0,14.0,,20.535,20.535,郑州团队
2025-08-08 20:20:19.624000,2025-08-08,MY,印度（India）,1.31,0.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-08-08 23:56:23,2025-08-08,YK,德国（Germany）,539.48,24.0,15.0,,35.96533333,35.96533333,金边团队
2025-08-09 10:32:12.760000,2025-08-08,HW,意大利（Italy),354.76,24.0,1.0,,354.76,354.76,金边团队
2025-08-09 11:53:18.684000,2025-08-08,YJ,德国（Germany）,9.9,2.0,2.0,,4.95,4.95,郑州团队
2025-08-09 13:51:20.888000,2025-08-08,SG,印度（India）,260.02,52.0,21.0,,12.38190476,12.38190476,郑州团队
2025-08-10 00:17:56.394000,2025-08-09,SG,印度（India）,2411.4,574.0,193.0,,12.49430052,12.49430052,郑州团队
2025-08-10 10:46:56.864000,2025-08-09,HW,意大利（Italy),370.93,24.0,3.0,,123.6433333,123.6433333,金边团队
2025-08-10 22:27:18.400000,2025-08-10,SG,印度（India）,2486.38,593.0,172.0,,14.45569767,14.45569767,郑州团队
2025-08-11 00:48:43.961000,2025-08-10,HW,意大利（Italy),208.73,20.0,5.0,,41.746,41.746,金边团队
2025-08-11 13:09:35.252000,2025-08-10,YJ,德国（Germany）,52.82,0.0,1.0,,52.82,52.82,郑州团队
2025-08-12 05:59:20.472000,2025-08-11,HW,意大利（Italy),308.61,16.0,4.0,,77.1525,77.1525,金边团队
2025-08-12 13:30:07.562000,2025-08-11,SG,印度（India）,1417.76,264.0,68.0,,20.84941176,20.84941176,郑州团队
2025-08-12 13:37:48.223000,2025-08-11,YJ,意大利（Italy),107.04,2.0,1.0,,107.04,107.04,郑州团队
2025-08-12 13:42:51.403000,2025-08-11,YJ,德国（Germany）,471.81,0.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-08-13 05:55:31.549000,2025-08-12,HW,意大利（Italy),375.85,25.0,6.0,,62.64166667,62.64166667,金边团队
2025-08-13 12:42:39.376000,2025-08-11,YK,德国（Germany）,629.74,20.0,3.0,,209.9133333,209.9133333,金边团队
2025-08-13 12:45:00.323000,2025-08-12,YJ,意大利（Italy),359.07,11.0,0.0,,#DIV/0!,#DIV/0!,郑州团队
2025-08-14 03:00:56.828000,2025-08-13,HW,意大利（Italy),538.78,45.0,5.0,,107.756,107.756,金边团队
2025-08-14 11:01:49.575000,2025-08-13,YJ,意大利（Italy),462.8,30.0,3.0,,154.2666667,154.2666667,郑州团队
2025-08-15 10:41:14.236000,2025-08-14,HW,意大利（Italy),400.92,32.0,0.0,,#DIV/0!,#DIV/0!,金边团队
2025-08-15 13:19:03.727000,2025-08-14,MY,印度（India）,1694.27,291.0,62.0,,27.32693548,27.32693548,金边团队
2025-08-15 13:30:18.983000,2025-08-14,ZJ,印度（India）,67.08,30.0,7.0,,9.582857143,9.582857143,郑州团队
2025-08-15 13:45:32.461000,2025-08-14,YK,德国（Germany）,109.04,5.0,2.0,,54.52,54.52,金边团队
2025-08-15 13:48:11.260000,2025-08-14,YJ,意大利（Italy),647.22,41.0,9.0,,71.91333333,71.91333333,郑州团队
2025-08-15 20:48:54.921000,2025-08-15,MY,印度（India）,1005.46,188.0,33.0,,30.46848485,30.46848485,金边团队
