日期,地区,投手,账户名称/ID,账户种类,代理商,转点截图Today MAX,转点截图yesterday MAX,备注,手续费,实际消耗,"包含手续费
的消耗",开户费
2025-08-25,德国,YK,GOGO-ZDD-ADA+7-GX-551  642222004873813,金融户,海总&志诚三不限,3303.37452,3203.04528,,10.032924,100.32924,110.362164,
2025-08-26,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,70685.31731,68254.54425,,194.461845,2430.773063,2625.234908,
2025-08-26,印度,SG,Books-ZK-7-QQB-121  1611076669842608,直客户,海总&志诚三不限,214.62,8.95,,14.3969,205.67,220.0669,
2025-08-26,印度,HY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,264.8015625,,,21.184125,264.8015625,285.9856875,
2025-08-26,印度,HY,Books-ZK-7-QQB-136  1425792615439502,直客户,海总&志诚三不限,11.03,,,0.7721,11.03,11.8021,
2025-08-26,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,2322.47,2227.98,,5.6694,94.49,100.1594,
2025-08-27,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,2684.29,2322.47,,21.7092,361.82,383.5292,
2025-08-27,意大利,YJ,JNS-MIG-GoldP-backup--3-89  1514008402483020,美金户,印度企业户 欧洲美金户,916.17,756.43,,20.7662,159.74,180.5062,
2025-08-28,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,2724.9,2684.29,,2.4366,40.61,43.0466,
2025-08-28,印度,HY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,338.3735,264.8015625,,5.885755,73.5719375,79.4576925,
2025-08-28,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,71430.57031,70685.31731,,59.62024,745.253,804.87324,
2025-08-28,印度,SG,Books-ZK-7-QQB-121  1611076669842608,直客户,海总&志诚三不限,446.85,214.62,,16.2561,232.23,248.4861,
2025-08-28,意大利,YJ,"KKda Co.,Limited+3-032  1614094699994364",美金户,B哥-欧洲户10➕1,648.95,585.71,,6.9564,63.24,70.1964,
2025-08-28,德国,YK,GOGO-ZDD-ADA-7-GX- 021  1992605744877902,越南户,海总&志诚三不限,13.71504,,,1.371504,13.71504,15.086544,
2025-08-28,德国,YK,GOGO-ZDD-ADA-7-GX-120  1090207259175102,越南户,海总&志诚三不限,43.59004,,,4.359004,43.59004,47.949044,
2025-08-29,印度,SG,Books-ZK-7-QQB-121  1611076669842608,直客户,海总&志诚三不限,651.54,446.85,,14.3283,204.69,219.0183,
2025-08-29,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,72821.34969,71430.57031,,111.26235,1390.779375,1502.041725,
2025-08-29,德国,YK,GOGO-ZDD-ADA-7-GX-120  1090207259175102,越南户,海总&志诚三不限,68.038,43.59004,,2.444796,24.44796,26.892756,
2025-08-29,德国,YK,JNS-MIG-GoldP-backup--3-81  1046625369773271,美金户,印度企业户 欧洲美金户,927.66,826.18,,13.1924,101.48,114.6724,
2025-08-29,西班牙,YK,SUPER-NE+7-THB-01 296827592544943,泰国泰铢老户,GT&SHEN 欧洲户８＋１ 港60+5+1,20.95133333,,,1.676106667,20.95133333,22.62744,
2025-08-29,西班牙,YK,GOGO-ZDD-ADA-7-GX-114  1498233424879693,越南户,海总&志诚三不限,16.07728,,,1.607728,16.07728,17.685008,
2025-08-29,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,2988.43,2724.9,,15.8118,263.53,279.3418,
2025-08-30,印度,SG,Books-ZK-7-QQB-121  1611076669842608,直客户,海总&志诚三不限,1010.0,651.54,,25.0922,358.46,383.5522,
2025-08-30,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,75072.59113,72821.34969,,180.099315,2251.241438,2431.340753,
2025-08-30,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,3258.32,2988.43,,16.1934,269.89,286.0834,
2025-08-30,意大利,HW,RY-A9218-B0000(+7)-137  779591877738176,美金户,路人互动-海总（30-9）山,99.91,,,8.9919,99.91,108.9019,
2025-08-30,意大利,YJ,"KKda Co.,Limited+3-032  1614094699994364",美金户,B哥-欧洲户10➕1,861.5,648.95,,23.3805,212.55,235.9305,
2025-08-30,意大利,HW,GOGO-ZDD-ADA+7-GX-571  1550344338869180,越南户,海总&志诚三不限,41.25048,,,4.125048,41.25048,45.375528,
2025-08-30,印度,HY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,634.6835,338.3735,,23.7048,296.31,320.0148,
2025-08-31,意大利,HW,King-HK+7-CTCP-09  1758848624842808,香港三不限,GT&SHEN 欧洲户８＋１ 港60+5+1,3345.47,3258.32,,5.229,87.15,92.379,
2025-08-31,德国,YK,GOGO-ZDD-ADA-7-GX-120  1090207259175102,越南户,海总&志诚三不限,78.2082,68.038,,1.01702,10.1702,11.18722,
2025-08-31,德国,YK,JNS-MIG-GoldP-backup--7-102  758968449073066,美金户,印度企业户 欧洲美金户,28.0,,,3.64,28,31.64,
2025-08-31,德国,YK,GOGO-ZDD-ADA+7-GX-572  1378479426478200,金融户,海总&志诚三不限,746.3876,365.0366,,38.1351,381.351,419.4861,
2025-08-31,意大利,YJ,"KKda Co.,Limited+3-032  1614094699994364",美金户,B哥-欧洲户10➕1,966.71,861.5,,11.5731,105.21,116.7831,
2025-08-31,印度,ZJ,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,13643.22,12719.19,,83.1627,924.03,1007.1927,
2025-08-31,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,76257.95231,75072.59113,,94.828895,1185.361187,1280.190082,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,地区,人员,,,渠道商,,,,手续费,差异/开户费,,
2025-09-01,意大利,YK,,,凤凰&洛阳,,,,0.01,0.1,0.11,
2025-09-01,印度,MY,,,凤凰&洛阳,,,,0,0.03,0.03,
2025-09-01,印度,SG,,,凤凰&洛阳,,,,2.17,14.49,16.66,
2025-09-01,意大利,YJ,,,海总新渠道,,,,0.04,0.33,0.37,
2025-09-01,意大利,YJ,,,海总新渠道,,,,4.54,34.89,39.43,
2025-09-01,印度,MY,,,Vcc-102524 服务费1（泰华）虚拟卡,,,,1,2.05,3.05,
2025-09-01,印度,HY,,,Vcc-102524 服务费1（泰华）虚拟卡,,,,1,3.22,4.22,
2025-09-01,印度,SG,,,阿水印度mom 11+1,,,,0.21,1.74,1.95,
2025-09-01,德国,HW,,,海总新渠道,,,,4.16,29.7,33.86,
2025-09-01,德国,YK,,,深圳芳林子,,,,1.68,9.79,11.47,
2025-09-01,意大利,YJ,,,启航,,,,32.53,247.97,280.5,
2025-09-01,德国,YJ,,,启航,,,,32.53,247.97,280.5,
2025-09-01,印度,SG,,,凤凰&洛阳,,,,0.66,4.43,5.09,
2025-09-01,德国,HW,,,凤凰&洛阳,,,,7.15,47.65,54.8,
2025-09-01,印度,HW,,,凤凰&洛阳,,,,1.17,7.79,8.96,
2025-09-01,德国,HW,,,凤凰&洛阳,,,,0.63,4.21,4.84,
2025-09-01,德国,SG,,,十月二不限——（泰华）,,,,5.88,34.28,40.16,
2025-09-01,印度,MY,,,海总新渠道,,,,0.04,0.32,0.36,
2025-09-01,印度,HW,,,路人互动-海总（30-9）山,,,,0.2,2,2.2,
2025-09-01,印度,MY,,,Y-5208 FB欧/美户,,,,0.01,0.08,0.09,
2025-09-01,意大利,YJ,,,凤凰&洛阳,,,,0.36,2.37,2.73,
2025-09-01,印度,HY,,,凤凰&洛阳,,,,26.23,174.89,201.12,
2025-09-01,意大利,HW,,,凤凰&洛阳,,,,0.73,4.9,5.63,
2025-09-01,意大利,YK,,,凤凰&洛阳,,,,17.47,116.45,133.92,
2025-09-01,印度,ZJ,,,Vcc-102524 服务费1（泰华）虚拟卡,,,,1,1,2.0,
2025-09-01,德国,YJ,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.01,0.09,0.1,
2025-09-01,印度,MY,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.02,0.39,0.41,
2025-09-01,印度,MY,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.02,0.26,0.28,
2025-09-01,印度,SG,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.12,1.98,2.1,
2025-09-01,意大利,HW,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.34,5.65,5.99,
2025-09-01,印度,HY,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.6,10,10.6,
2025-09-01,意大利,YK,,,凤凰&洛阳,,,,0.06,0.52,0.58,
2025-09-01,意大利,HW,,,Y-5208 FB欧/美户,,,,4.46,44.64,49.1,
2025-09-01,德国,LYD,,,凤凰&洛阳,,,,7.49,62.4,69.89,
2025-09-01,印度,ZJ,,,凤凰&洛阳,,,,2.29,19.09,21.38,
2025-09-01,意大利,YJ,,,凤凰&洛阳,,,,0.85,5.66,6.51,
2025-09-01,德国,YJ,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,1.74,19.37,21.11,
2025-09-01,印度,MY,,,深圳芳林子,,,,1.12,6.54,7.66,
2025-09-01,印度,SG,,,深圳芳林子,,,,5.94,34.6,40.54,
2025-09-01,印度,HY,,,深圳芳林子,,,,4.94,28.81,33.75,
2025-09-01,意大利,HW,,,凤凰&洛阳,,,,0.06,0.4,0.46,
2025-09-01,印度,SG,,,Alex Summer-客户服务群-L0816,,,,1.67,18.56,20.23,
2025-09-01,意大利,YJ,,,印度企业户 欧洲美金户,,,,0.89,8.92,9.81,
2025-09-01,德国,YK,,,印度企业户 欧洲美金户,,,,0.02,0.15,0.17,
2025-09-01,意大利,YJ,,,Y-5208 FB欧/美户,,,,0.64,6.43,7.07,
2025-09-01,尼日利亚,SG,,,十月二不限——（泰华）,,,,0.88,87.71,88.59,
2025-09-01,印度,HY,,,深圳芳林子,,,,3.34,20.66,24.0,
2025-09-01,意大利,YJ,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.28,4.67,4.95,
2025-09-01,印度,HY,,,海总&志诚三不限,,,,0.16,2.29,2.45,
2025-09-01,德国,YK,,,Y-5208 FB欧/美户,,,,1.03,8.62,9.65,
2025-09-01,意大利,HW,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.01,0.15,0.16,
2025-09-01,印度,WD,,,印度企业户 欧洲美金户,,,,22.32,202.91,225.23,
2025-09-01,意大利,HW,,,海总&志诚三不限,,,,0.18,2.5,2.68,
2025-09-01,印度,SG,,,Alex Summer-客户服务群-L0816,,,,2.01,22.35,24.36,
2025-09-01,意大利,HW,,,Y-5208 FB欧/美户,,,,0.69,5.72,6.41,
2025-09-01,印度,MY,,,Alex Summer-客户服务群-L0816,,,,0.23,2.31,2.54,
2025-09-01,意大利,HW,,,Alex Summer-客户服务群-L0816,,,,0.2,1.95,2.15,
2025-09-01,意大利,HW,,,海总&志诚三不限,,,,0.07,0.94,1.01,
2025-09-01,印度,MY,,,海总&志诚三不限,,,,0.04,0.55,0.59,
2025-09-01,印度,SG,,,海总&志诚三不限,,,,0.02,0.31,0.33,
2025-09-01,德国,YJ,,,海总&志诚三不限,,,,0.36,3.6,3.96,
2025-09-01,德国,YK,,,海总&志诚三不限,,,,0.28,2.8,3.08,
2025-09-01,意大利,HW,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,2.02,33.74,35.76,
2025-09-01,意大利,YJ,,,印度企业户 欧洲美金户,,,,2.29,15.24,17.53,
2025-09-01,印度,HY,,,路人互动-海总（30-9）山,,,,0.49,5.4,5.89,
2025-09-01,意大利,YJ,,,印度企业户 欧洲美金户,,,,0.02,0.12,0.14,
2025-09-01,意大利,YJ,,,印度企业户 欧洲美金户,,,,15.73,104.85,120.58,
2025-09-01,印度,ZJ,,,海总&志诚三不限,,,,0.1,1,1.1,
2025-09-01,意大利,MY,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,0.81,13.53,14.34,
2025-09-01,印度,SG,,,Alex Summer-客户服务群-L0816,,,,0.02,0.2,0.22,
2025-09-01,,,,,凤凰&洛阳,,,,,,,510.0
2025-09-01,,,,,海总-黑泽,,,,,,,60.0
2025-09-01,,,,,海总&志诚三不限,,,,,,,770.0
2025-09-01,,,,,路人互动-海总（30-9）山,,,,,,,120.0
2025-09-01,,,,,深圳芳林子,,,,,,,303.0
2025-09-01,,,,,印度企业户 欧洲美金户,,,,,,,60.0
2025-09-01,,,,,账单户2,,,,,,,101.5
2025-09-01,,,,,Alex Summer-客户服务群-L0816,,,,,,,840.0
2025-09-01,,,,,GT&SHEN 欧洲户８＋１ 港60+5+1,,,,,,,840.0
2025-09-01,,,,,Y-5208 FB欧/美户,,,,,,,30.0
